Year,5Day_ID,101,102,103,202,203,104,105,204,106,107,108,109,110,111,112,113,207,303,114,115,116,118,119,120
2019,21,26,47,0,73.5,95,7,107,61,50,5,5,0,20,20,9,2,85,133,0,31,37.1,82,42,0
2019,22,2,6,30,5,21,56,30,41,7,15,1,24,4,36,3,17,0,27,0,0,18.1,18,2,10
2019,23,7,39,7,82.5,68,13,18,48,31,41,7,15,33,7,12,5,69,31,6,16,54,16,52,86
2019,24,7,5,6,4,15,7,0,3,24,1,12,7,2.5,12,3,2,38,14,0,0,2,3,0,11
2019,25,34,18,73,8,22,54,0,15,45,31,64,35,28,36,13,36,0,7,35,109,12,7,4,13
2019,26,5,8,0,88,64,5,20,20,27,3,18,5,8,7,1,0,17,42,0,0,9,10,4,0
2019,27,50,20,19,16,29,51,0,21,35,28,59,10,15,21,4,10,47,50,10,15,6,5,0,25
2019,28,6,115,28,49.5,38,21,44,64,18,50,2,23,13.5,40,19,23,25,37,19,0,26,73,30,46
2019,29,0,21,0,0,10,0,0,1,0,6,0,10,5,21,0,5,32,12,2,0,4,0,0,0
2019,30,0,143,48,60,49,0,47,53,0,2,0,7,2,0,0,30,109,135,1,0,9,23,7,2
2019,31,6,17,10,79,30,2,96,85,5,3,19,60,26,97,7,10,18,29,25,0,14,49,31,8
2019,32,17,60,2,119.5,23,19,8,63,3,8,0,0,11.5,4,1,3,72,96,0,0,59,11,18,10
2019,33,27,20,56,12,1,14,5,18,65,21,61,40,30.5,29,10,7,3,49,39,63,10,23,6,11
2019,34,43,25,20,23,59,22,117,30,76,34,33,35,33.5,122,18,14,41,24,33,37,20,51,33,28
2019,35,13,0,3,3,3,18,38,1,46,26,11,0,2,1,7,0,7,19,37,29,2,14,5,28
2019,36,58,6,120,32,42,8,0,34,4,4,67,15,31,31,4,33,32,2,5,25,10,2,8,4
2019,37,10,30,0,58,115,50,80,97,0,95,17,20,20,17,24,26,50,58,58,43,38,46,63,62
2019,38,74,92,38,73,32,66,16,52,100,63,87,57,72,30,31,6,39,26,115,95,77,31,28,65
2019,39,0,0,0,0,2,5,0,0,0,0,8,0,0,0,0,0,0,0,1,8,0,0,0,0
2019,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,41,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,42,0,0,0,0,0,15,0,0,0,0,7,0,0,0,1,0,0,0,0,16,0,0,0,0
2019,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,50,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,59,8,0,0,1,0,6,0,1,1,0,17,0,1,2,3,0,0,0,0,0,0,0,0,0
2019,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,64,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2,0,0,5,0,2,0,0,1
2019,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
2019,69,0,5,0,4,0,0,0,10,0,0,8,0,3,0,2,0,8,0,2,0,8,0,0,0
2019,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,71,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,72,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
2020,1,42,36,20,56.5,66,26,82,64.5,23,82,52,2,42.2,21,22,9,32,90,107,37,65,46,62,76
2020,2,6,9,29,19,11,32,0,18.5,35,5,1,0,0,7,4,19,20,22,1,9,11,4,0,1
2020,3,9,0,14,1,2,13,0,1,20,5,20,11,6,7,4,0,0,0,4,5,3,4,2,3
2020,4,24,3,10,4,11,13,11,4,42,5,14,65,6,43,13,1,5,2,23,40,4,13,0,33
2020,5,9,38,21,33,63,12,101,28,10,4,4,0,1.3,16,1,50,37,5,2,0,29,91,93,1
2020,6,64,46,38,61.5,66,26,58,105.5,42,70,37,65,59.7,46,25,10,95,117,46,36,70,33,82,64
2020,7,32,10,104,77,68,53,69,62,74,22,50,72,28.5,20,18,33,29,35,37,118,22,53,38,39
2020,8,127,35,74,59.5,56,182,67,56,147,70,114,51,72,77,46,78,81,21,87,128,81,63,67,70
2020,9,21,70,0,68,22,0,20,72,5,19,54,50,72,35,1,2,59,44,12,18,106,13,59,11
2020,10,26,54,88,43,59,54,147,71,43,70,38,68,66.5,77,15,63,37,68,67,54,108,108,152,118
2020,11,23,6,13,33,126,12,2,69,6,16,3,0,7,0,7,3,82,11,6,5,8,0,9,13
2020,12,0,65,2,41.5,162,0,3,45,0,5,6,5,5.5,3,0,1,91,132,3,0,7,6,5,2
2020,13,73,10,54,7,26,61,33,15,99,12,25,17,5,3,26,53,16,38,14,82,15,55,45,13
2020,14,72,40,87,37,140,110,67,37,109,61,41,26.8,53,19,22,105,42,56,58,54,55,52,83,61
2020,15,4,7,6,4,17,0,6,5,3,2,2,0,2,0,2,10,10,7,6,0,3,8,8,0
2020,16,5,144,4,9,100,2,10,9.5,5,4,14,11,26,0,13,20,32,119,7,8,27,5,16,7
2020,17,7,18,33,1,82,39,23,6,4,1,22,3,0,17,2,19,17,19,4,7,3,11,47,0
2020,18,2,52,28,46.5,70,0,11,18,1,8,1,23,7.5,2,2,21,92,162,4,5,26,15,17,9
2020,19,50,63,34,34,121,31,58,34.5,80,73,58,72,45,46,11,35,125,106,53,38,26,52,47,49
2020,20,66,113,60,138,204,82,104,128.5,19,52,76,95,58.5,78,33,110,239,103,3,70,86,37,140,65
2020,21,24,72,29,35.5,58,59,15,8.5,10,34,7,48,81.2,6,1,8,25.5,59,13,15,62,3,14,74
2020,22,93,70,46,92.5,123,80,92,72,86,137,74,78.5,75.5,53,35,53,77,120,7,50,76,40,64,111
2020,23,125,49,104,128.5,90,183,116,135,214,187,142,134,180.3,118,68,133,131.5,155,0,187,119,44,108,177
2020,24,24,22,35,35,80,16,65,36.5,15,77,49,13,34.7,38,4,14,22,23,0,6,50,17,40,54
2020,25,20,41,36,36.5,87,13,29,56,34,25,19,38,32.4,6,24,47,33,64,47,29,44,18,51,30
2020,26,0,40,13,64,91,2,15,63.5,1,16,31,14,24,10,3,14,82,85,12,10,29,19,19,11
2020,27,12,74,25,35,22,20,24,28,14,35,14,24,44.2,70,3,33,88,80,16,15,59,32,38,28
2020,28,23,13,26,63,46,16,4,48,4,13,0,11,11.2,29,14,10,19.5,4,17,2,7,2,2,11
2020,29,17,5,19,25,90,0,30,30,21,42,15,20,36,8,12,18,33,25,23,6,32,14,19,41
2020,30,25,149,5,97,63,10,48,127,13,68,6,31,77,13,14,15,123,164,20,7,127,35,50,59
2020,31,2,23,0,4,55,0,50,7,13,79,18,6,32.5,12,0,32,10,4,50,42,55,43,67,60
2020,32,1,6,8,41.5,90,0,4,18.5,0,2,2,9,2,10,1,1,37.5,79,2,0,9,4,0,2
2020,33,58,118,26,74,91,123,24,97.5,97,78,153,122,142,140,51,87,69,189,79,158,87,52,43,103
2020,34,0,0,0,4,4,0,0,24,25,10,8,5,0,0,0,0,0,0,11,16,0,0,0,5
2020,35,12,23,5,21.5,23,33,12,21,6,18,10,27,47.5,25,9,10,22,29,17,6,35,4,10,11
2020,36,1,85,15,15.5,5,9,15,29,4,0,1,0,3,7,0,22,22,23,2,0,6,57,0,0
2020,37,11,4,37,10.5,51,21,29,31,35,23,33,6,18.5,24,8,58,10,9,5,0,14,40,44,45
2020,38,23,1,2,8.5,7,13,0,8,15,25,23,8,2,0,6,0,0,0,26,0,1,0,0,6
2020,39,2,0,0,2.5,10,0,0,10,10,0,10,7,2.5,38,6,0,0,4,0,0,2,0,0,0
2020,40,1,0,4,0,0,0,8,0,1,1,0,0,0,0,0,2,0,17,0,0,3,10,0,0
2020,41,50,5,44,20,22,16,26,10,3,11,6,40,13.3,3,11,23,54,55,21,18,26,57,12,17
2020,42,13,59,53,29,73,59,70,12.5,94,38,58,8,16,22,20,76,80,134,48,68,24,48,84,94
2020,43,1,8,4,49,45,0,35,75,0,67,3,4,49.5,10,3,8,23,5,3,0,51,13,39,51
2020,44,0,29,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,41,0,0,8,0,0,0
2020,45,13,0,22,9.5,6,7,0,47,0,0,23,0,8,6,0,3,0,1,0,2,2,0,0,0
2020,46,12,2,19,3.5,3,7,7,3,19,12,30,16,2.5,13,3,0,5,4,7,14,2,7,10,4
2020,47,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,49,23,11,9,3,13,21,67,2,5,28,0,0,11,0,5,9,17,2,15,0,24,57,16,28
2020,50,0,13,12,23,10,8,21,24.5,11,11,27,37,32,26,6,10,12,11,18,22,17,38,17,33
2020,51,42,2,24,11.5,1,10,8,11,3,13,14,24,18,6,7,9,10,14,24,13,16,17,8,21
2020,52,0,0,6,1,8,21,0,1,20,4,5,5,6,8,7,6,0,1,2,20,1,0,0,0
2020,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2020,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,55,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,56,0,3,13,0,4,3,0,1,0,0,0,0,0,0,0,28,0,13,0,0,0,0,0,0
2020,57,11,2,0,8,1,13,4,19.5,1,3,6,12,6,8,17,4,0,39,4,30,7,18,6,5
2020,58,1,0,4,0,1,7,0,0,3,14,3,3,1,5,0,1,0,0,4,2,1,2,0,7
2020,59,17,0,3,1,0,0,8,0,5,6,27,0,3,0,5,8,0,1,20,42,3,2,2,18
2020,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,61,55,0,17,5,2,11,0,2.5,8,0,21,0,0,0,14,2,0,5,9,0,1,0,0,0
2020,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,65,15,40,14,52,23,32,97,36,2,7,1,17,6,35,0,16,65,28,14,0,17,64,39,8
2020,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,67,18,0,12,0,10,16,3,0,5,13,5,15,5,12,0,5,0,6,17,0,16,0,4,9
2020,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2020,69,0,0,0,2,14,0,0,2.5,0,1,3,0,0,5,0,0,3,21,0,0,0,0,0,3
2020,70,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0
2020,71,25,47,37,115.5,90,23,32,98,6,31,38,50,75.5,18,13,17,126,106,27,17,49,0,27,14
2020,72,39,83,27,80.5,35,35,60,41.5,115,101,45,43,37.5,46,14,45,65,48,74,46,22,77,4,94
2021,1,137,92,102,54.5,27,33,92,16.5,48,99,74,112,78.5,114,37,79,77,80,41.5,32,75,18,179,183
2021,2,76,84,25,53,5,48,39,6.5,58,96,53,55,50.5,50,24,14.5,145,41,32,51,101,18,45,51
2021,3,62,49,30,50,35,54,37,63,5,35,15,25,6,6,20,25,53,83,12,25,9,23,43,20
2021,4,63,149,44,131,95,96,95,119,58,131,41,48,102,63,69,82,96,178,79.5,41,87,73,131,134
2021,5,0,72,1,38,4,0,3,39,2,26,0,12,52,1,0,0,27,44,54,48,43,0,11,0
2021,6,52,126,81,57,18,61,105,37,23,61,73,78,94.5,25,26,109.5,38,83,90,80,80,65,131,57
2021,7,55,75,22,63,159,27,48,60.5,51,54,34,75,59,55,13,26,48,49,100,54,66,34,73,87
2021,8,25,20,30,51.5,18,47,37,33.5,10,20,18,0,24,12,28,33,67,19,31.5,62,28,22,32,28
2021,9,17,76,13,91.5,17,16,34,57,9,38,14,37,56,33,15,22.5,110,88,41,20,101,30,40,25
2021,10,0,123,50,86,15,25,0,83,0,4,0,35,27,65,15,7.5,127,149,11,0,21,10,65,10
2021,11,23,50,55,31,26,67,55,43.5,9,21,17,5,12,35,48,42,24,35,27,34,15,74,62,53
2021,12,43,78,25,114.5,70,15,40,84,53,43,30,35,78,28,35,35,101,52,51,49,106,10,62.5,29
2021,13,112,170,19,189,81,32,108,162,38,165,55,92,116,115,46,58,190,84,181,131,195,103,99,147
2021,14,22,48,85,50,67,64,49,42,46,90,83,85,107.3,30,9,54,56,112,104,35,130,40,81,57
2021,15,38,111,6,67.5,67,23,117,84,64,25,54,46,58.5,57,27,10,49,90,29,73,100,38,82,21
2021,16,166,83,67,131,186,209,34,139.5,192,67,125,165,121.5,151,45,50,125,132,101.5,143,98,32,36,77
2021,17,3,16,15,26.5,67,19,4,27,19,14,10,0,14.2,13,4,16,21,21,9.5,25,27,0,15,14
2021,18,58,64,61,87.5,93,62,69,67.5,65,56,110,100,123.8,46,19,56,87,95,49.5,67,96,77,70,55
2021,19,76,48,53,59,67,98,73,63.5,72,64,69,35,54,51,18,58,65,100,62,85,77,106,84,55
2021,20,74,222,163,205,199,80,214,167,85,119,90,118,127,77,48,123,199,296,5,96,181,176,226,131
2021,21,39,0,109,2,20,142,27,11.5,89,16,45,15,10.5,17,23,51.5,10,3,0,59,8,33,11,23
2021,22,103,159,182,109,163,75,123,112,207,122,123,118,169.7,137,52,221,117,137,0,129,121,151,137,122
2021,23,42,15,26,58,83,0,90,57,17,31,29,22,38.2,0,18,29,64,137,0,32,41,37,85,27
2021,24,17,42,81,62,61,0,34,37.5,19,55,13,26,43,15,10,45,54,89,0,26,37,25,41,45
2021,25,1,33,21,30,56,7,15,21,39,13,5,0,13.5,4,8,24.5,76,84,0,9,16,24,7,24
2021,26,24,46,26,4,41,23,6,14,1,7,4,3,4.5,5,17,13.5,13,117,7.5,0,37,4,8,4
2021,27,1,47,52,91,6,33,29,113,21,26,29,67,22.5,48,15,33.5,50,79,19.5,53,29,12,24,48
2021,28,5,24,0,1,5,2,26,0,2,1,1,0,1,7,0,1.5,86,7,6,0,2,0,27,0
2021,29,1,151,43,146,122,8,45,131,3,38,5,30,58,0,10,21,109,124,44,24,53,17,18,30
2021,30,90,103,59,93,26,153,50,99,124,83,61,130,114.5,70,56,78,119,63,9,79,148,43,73,46
2021,31,12,17,16,13,16,40,18,10.5,25,56,22,7,18.5,15,18,16.5,10,30,47,22,22,8,11,41
2021,32,2,4,0,25,1,0,7,26,0,1,5,0,0,0,0,5,5,19,0.5,9,6,6,7,0
2021,33,1,6,4,58,21,0,5,84,2,18,3,5,20.5,5,0,4.5,40,22,0,0,30,0,3,4
2021,34,35,34,61,4.5,36,81,35,3.5,31,25,28,15,3.5,28,9,35,35,22,54,45,4,65,1,13
2021,35,0,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,0
2021,36,0,5,0,3,8,0,0,2,0,0,0,0,0,5,0,1.5,0,2,0,0,0,0,0,0
2021,37,37,0,9,5,8,21,0,5,32,9,78,22,17,14,8,11.5,0,4,32,41,8,0,2,11
